question_id,batch_id,question_number,topic,subtopic,difficulty,question_type,review_status,candidate_repair_confidence,candidate_repair_notes,question_text_markdown_candidate,option_a_markdown_candidate,option_b_markdown_candidate,option_c_markdown_candidate,option_d_markdown_candidate,detailed_solution_markdown_candidate
GEN_CAT_HARDENED_QUANT_15Q_Q02,cat_hardened_quant_15q,,Modern Math / P&C / Counting,Unmapped,Hard,TITA,safe_candidate_ready,high,,"At the same instant, train A leaves station P towards station Q and train B leaves station Q towards station P, each moving at its own constant speed along the same straight track. After they cross each other, A takes exactly 4 hours to reach Q, and B takes exactly 9 hours to reach P. If the speed of B is 40 km/h, what is the distance (in km) between P and Q? Enter the answer as an integer. - -",,,,,"Let the speeds of A and B be vA and vB. After they meet, each must cover the distance the other had already covered. If they met after time t from start: - A covers vB t in 4 hours at speed vA, so vA · 4 = vB t. - B covers vA t in 9 hours at speed vB, so vB · 9 = vA t. Multiplying: 36 vAvB = vAvB $t^2$, i.e. t = 6 hours. From vB · 9 = vA · 6 we get vA: vB = 3: 2. With vB = 40, vA = 60. Total distance = (vA + vB) t = 100 · 6 = 600 km. Verification: A at 60 km/h covers 360 km in 6 h before meeting, then 240 km in 4 h after. B at 40 km/h covers 240 km then 360 km in 9 h. ✓"
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q01,cat_modern_math_practice_bank,,Modern Math / P&C / Counting,Digit string counting with position restriction,Medium-Hard,MCQ,safe_candidate_ready,high,,"How many 5 - digit numbers exist such that all digits are distinct, the number is divisible by 5, and the digit 0 does not appear in the unit place?",2688,2856,2520,3024,"### Step 1 For divisibility by 5, the unit digit must be 0 or 5. The constraint says 0 is not in the unit place, so the unit digit must be 5. ### Step 2 With the unit fixed as 5, the remaining 4 positions are filled by 4 distinct digits chosen from {0, 1, 2, 3, 4, 6, 7, 8, 9} (9 digits). ### Step 3 Total arrangements of 4 distinct digits in 4 positions = 9 x 8 x 7 x 6 = 3024. ### Step 4 But the leading digit cannot be 0. Count arrangements with 0 in the leading position: fix 0 first, then 8 x 7 x 6 = 336. ### Step 5 Required count = 3024 -336 = 2688."
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q02,cat_modern_math_practice_bank,,Modern Math / P&C / Counting,Distribution of identical objects with upper and lower bounds,Medium-Hard,MCQ,safe_candidate_ready,high,,"A teacher distributes 15 identical pens among 4 students A, B, C, D such that every student receives at least 2 pens and no student receives more than 6 pens. In how many ways can this be done?",80,84,120,76,"### Step 1 Let xi be pens received by the ith student, 2 ≤xi ≤6, P xi = 15. Substitute yi = xi -2 ≥ 0; then P yi = 7 with each yi ≤4. ### Step 2 Without the upper bound, integer solutions = 7+3 3 = $\frac{10}{3}$ = 120. ### Step 3 Subtract cases violating an upper bound. If yi ≥5, let zi = yi -5 ≥0; then P z = 2, giving 2+3 3 = 10 solutions per violator, and 4 choices of violator: 4 x 10 = 40. ### Step 4 Two simultaneous violations would require yi + yj ≥10 > 7. Impossible, so no add - back. ### Step 5 Answer = 120 -40 = 80."
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q03,cat_modern_math_practice_bank,,Modern Math / P&C / Counting,Arrangement with relative-order restriction,Hard,MCQ,safe_candidate_ready,high,,In how many ways can the letters of the word EQUATION be arranged in a row such that the vowels appear in alphabetical order from left to right (the vowels need not be adjacent)?,336,1680,672,280,"### Step 1 EQUATION has 8 distinct letters, with 5 vowels (A, E, I, O, U) and 3 consonants (Q, T, N). ### Step 2 Total arrangements of 8 distinct letters = 8! = 40320. ### Step 3 In any arrangement, the 5 vowels can appear in 5! = 120 relative orders, all equally likely. ### Step 4 Exactly one of these 120 orders is the alphabetical one (A, E, I, O, U). ### Step 5 Required count = 8! 5! = 40320 120 = 336. 10"
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q04,cat_modern_math_practice_bank,4,Modern Math / P&C / Counting,Selection with multiple constraints (committee formation),Hard,MCQ,safe_candidate_ready,high,,A committee of 5 is to be formed from a pool of 6 men and 5 women such that the committee has strictly more women than men. A specific man M and a specific woman W refuse to serve together. In how many ways can such a committee be formed?,147,181,151,161,"### Step 1 “More women than men” with size 5: women ≥3. So cases are (W,M) ∈{(3, 2), (4, 1), (5, 0)}. ### Step 2 Count total without the M&W restriction. (3, 2): 5 3 6 2 = 10 · 15 = 150; (4, 1): 5 4 6 1 = 5 · 6 = 30; (5, 0): 5 5 = 1. Total = 181. ### Step 3 Subtract committees containing both M and W. After fixing M and W, choose remaining members. (3, 2): 1 more man from 5, 2 more women from 4 = 5 · 4 2 = 5 · 6 = 30; (4, 1): 0 more men, 3 more women from 4 = 4 3 = 4; (5, 0): M cannot be included (0 men), so 0. ### Step 4 Committees with both M and W = 30 + 4 + 0 = 34. ### Step 5 Required count = 181 -34 = 147."
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q07,cat_modern_math_practice_bank,,Modern Math / P&C / Counting,String counting with adjacency restriction,Hard,TITA,safe_candidate_ready,high,,"A string of length 6 is formed using the digits {1, 2, 3, 4, 5, 6, 7, 8, 9} (repetition allowed). The string must contain exactly two 5s, and the two 5s must not be adjacent. Find the total number of such strings.",,,,,"### Step 1 Choose positions for the two 5s among 6 slots. Total pairs: 6 2 = 15. ### Step 2 Adjacent pairs of positions are (1,2),(2,3),(3,4),(4,5),(5,6) = 5 pairs. ### Step 3 Non - adjacent position pairs = 15 -5 = 10. ### Step 4 The other 4 positions each must contain a digit from {1, 2, 3, 4, 6, 7, 8, 9} (8 choices each, since 5 is reserved). Count = 84 = 4096. ### Step 5 Total = 10 x 4096 = 40960."
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q08,cat_modern_math_practice_bank,,Modern Math / P&C / Counting,Digit selection with monotonicity and divisibility,Hard,TITA,safe_candidate_ready,medium,formatted R2 as R^2,A 4 - digit number is called interesting if its digits are strictly increasing from left to right and the sum of its digits is divisible by 3. Find the total number of interesting 4 - digit numbers.,,,,,"### Step 1 A strictly increasing 4 - digit number cannot have 0 as a digit (the smallest digit would be placed first, and a leading 0 is forbidden). So we choose 4 distinct digits from {1, 2,..., 9}, and there is exactly one increasing arrangement of each such choice. Total such numbers = $\frac{9}{4}$ = 126. ### Step 2 Partition {1,..., 9} by residue mod 3: R0 = {3, 6, 9}, R1 = {1, 4, 7}, R^2 = {2, 5, 8}. Each class has 3 elements. ### Step 3 Let (a, b, c) be the number chosen from R0, R1, R^2 respectively, so $a+b$ + c = 4 with 0 ≤a, b, c ≤3. We need the sum of residues 0·a+1·b+2·c ≡0 (mod 3), i.e., b+2c ≡0 (mod 3), equivalent to b ≡c (mod 3). ### Step 4 List all (a, b, c) with $a+b$ + c = 4, each ≤3, and b ≡c (mod 3): 12 (a, b, c) Check b ≡c (mod 3) Count 3 a 3 b 3 c (0, 2, 2) 2 ≡2, include 1 · 3 · 3 = 9 (1, 0, 3) 0 ≡0, include 3 · 1 · 1 = 3 (1, 3, 0) 0 ≡0, include 3 · 1 · 1 = 3 (2, 1, 1) 1 ≡1, include 3 · 3 · 3 = 27 All other (a, b, c) either violate the bound ≤3 or fail b ≡c (mod 3) (verified case by case). ### Step 5 Total = 9 + 3 + 3 + 27 = 42."
GEN_CAT_QUANT_BATCH01_Q04,cat_quant_batch01,,Modern Math / P&C / Counting,"Time, speed and distance",Hard,TITA,safe_candidate_ready,high,,"A person starts a journey at a constant speed and plans to complete it in 6 hours. After travelling for some time, he stops for 20 minutes and then increases his speed by 5 km/h to reach exactly on time. Had he stopped for 10 minutes more at the same point, he would have had to increase his original speed by 8 km/h to reach exactly on time. Find his original speed, in km/h.",,,,,"### Step 1 Let the original speed be v km/h. Let u be the planned time, in hours, remaining after the point where he stops. ### Step 2 The remaining distance at that point is vu. ### Step 3 With a 20 - minute stop, the remaining travel time becomes u -$\frac{1}{3}$, and speed becomes v + 5. Thus vu = (v + 5) u -$\frac{1}{3}$. This simplifies to 5u = v + 5 3, so u = v + 5 15. ### Step 4 With a 30 - minute stop, the remaining travel time becomes u -$\frac{1}{2}$, and speed becomes v + 8. Thus vu = (v + 8) u -$\frac{1}{2}$. This simplifies to 8u = v + 8 2, so u = v + 8 16. ### Step 5 Equating the two expressions for u, v + 5 15 = v + 8 16. ### Step 6 16v + 80 = 15v + 120, so v = 40. 6"
GEN_CAT_QUANT_BATCH02_Q07,cat_quant_batch02,,Modern Math / P&C / Counting,Factors and divisibility,Hard,MCQ,safe_candidate_ready,high,,Let N be the least positive integer which is divisible by 360 and has exactly 120 positive divisors. What is the value of N?,216000,259200,324000,345600,"### Step 1 Since 360 divides N, write N = 2a3b5c x M, where a ≥3, b ≥2, c ≥1, and M contains primes other than 2, 3 and 5 if needed. ### Step 2 To make N as small as possible while having 120 divisors, using any prime beyond 5 would increase the number unnecessarily. So the least such N uses only primes 2, 3 and 5. ### Step 3 Hence (a + 1)(b + 1)(c + 1) = 120, with a + 1 ≥4, b + 1 ≥3, c + 1 ≥2. ### Step 4 To minimize 2a3b5c, the larger exponent should be assigned to the smaller prime. The suitable factor split of 120 is 120 = 8 x 5 x 3. This gives a + 1 = 8, b + 1 = 5, c + 1 = 3. So a = 7, b = 4, c = 2. ### Step 5 Therefore, N = 27 x 34 x 52 = 128 x 81 x 25 = 259200."
GEN_CAT_QUANT_HARDENED_Q13,cat_quant_hardened,,Modern Math / P&C / Counting,Counting / Arrangement,Hard,MCQ,safe_candidate_ready,high,,"A 5 - digit number is formed using 5 distinct digits chosen from {1, 2, 3, 4, 5, 6, 7} in such a way that the digits, read from left to right, are in strictly increasing order. The number of such 5 - digit numbers that are divisible by 4 is",3,4,5,6,"[Answer: (B) 4] Since the digits are strictly increasing, choosing the 5 - digit number is equivalent to choosing 5 digits from {1,..., 7} and writing them in increasing order. There are 7 5 = 21 such numbers. Divisibility by 4 depends on the last two digits, which (in the increasing arrangement) are the two largest chosen digits. We list the 21 subsets by their two largest digits: last two ∈{45, 46, 47, 56, 57, 67}. Among these, the two - digit numbers divisible by 4 are precisely 56. So we need the two largest chosen digits to be exactly 5 and 6. Then the remaining three digits are chosen from {1, 2, 3, 4}, giving 4 3 = 4 subsets: 12356, 12456, 13456, 23456. Hence 4 such numbers."
GEN_CAT_QUANT_TOUGH_BATCH_Q02,cat_quant_tough_batch,,Modern Math / P&C / Counting,"Time, Speed and Distance",Hard,TITA,safe_candidate_ready,high,,"A rider starts from city A to city B at a constant speed and is scheduled to reach B on time without any halt. After covering one - third of the distance, the rider halts for 24 minutes and then increases the speed by 20%, reaching B 9 minutes late. On another day, after covering one - third of the same distance at the same initial speed, the rider halts for 18 minutes and then increases the speed by 25%, reaching B exactly on time. What is the scheduled travel time, in minutes?",,,,,"### Step 1 Let the scheduled travel time at the original speed be T minutes. ### Step 2 In the first case, the first one - third takes T/3 minutes. The remaining two - thirds at 20% higher speed takes 2T/3 1.2 = 5T 9. ### Step 3 Including the halt, actual time in the first case is T 3 + 24 + 5T 9 = 8T 9 + 24. This is 9 minutes late, so 8T 9 + 24 = T + 9. ### Step 4 Solving gives 15 = T 9, hence T = 135. ### Step 5 The second condition is also satisfied since T 3 + 18 + 2T/3 1.25 = 45 + 18 + 72 = 135."
GEN_CAT_QUANT_TOUGH_BATCH_Q11,cat_quant_tough_batch,,Modern Math / P&C / Counting,Divisibility and Digit Constraints,Medium-Hard,TITA,safe_candidate_ready,high,,"How many four - digit positive integers have no digit equal to 0, are divisible by 6, and are not divisible by 9?",,,,,"### Step 1 A number divisible by 6 must be even and divisible by 3. Since no digit is 0, the units digit can be 2, 4, 6, 8. ### Step 2 There are 9 choices for each of the first three digits and 4 choices for the units digit, so there are 93 x 4 = 2916 such four - digit numbers with non - zero digits and even units digit. ### Step 3 For any fixed units digit, the residues modulo 3 of the first three non - zero digits are equally distributed because the digits 1 to 9 contain three digits in each residue class modulo 3. 13 ### Step 4 Hence, for each fixed units digit, exactly one - third of the 93 choices make the digit sum divisible by 3. Thus the count divisible by 6 is 4 x 93 3 = 972. ### Step 5 A number divisible by 18 is divisible by 6 and 9. For each fixed even units digit, exactly one - ninth of the 93 choices make the digit sum divisible by 9. Thus the count divisible by 18 is 4 x 93 9 = 324. Therefore, the required count is 972 -324 = 648."
GEN_CAT_QUANT_TOUGH_BATCH03_Q11,cat_quant_tough_batch03,,Modern Math / P&C / Counting,Divisibility Counting,Medium-Hard,TITA,safe_candidate_ready,high,,"How many four - digit positive integers are divisible by 8 or 9, but not divisible by 6?",,,,,"### Step 1 Count four - digit multiples of 8: 9999 8 - 999 8 = 1249 -124 = 1125. ### Step 2 Count four - digit multiples of 9: 9999 9 - 999 9 = 1111 -111 = 1000. ### Step 3 Multiples of both 8 and 9 are multiples of 72: 9999 72 - 999 72 = 138 -13 = 125. Thus, numbers divisible by 8 or 9 are 1125 + 1000 -125 = 2000. ### Step 4 Now count those among them that are divisible by 6. A number divisible by both 8 and 6 is divisible by 24, and a number divisible by both 9 and 6 is divisible by 18. #(24) = 416 -41 = 375, #(18) = 555 -55 = 500. Their overlap is again multiples of 72, i.e., 125 numbers. ### Step 5 Hence, among the 2000 numbers, the count divisible by 6 is 375 + 500 -125 = 750. Therefore, the required count is 2000 -750 = 1250."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q01,cat_quant_tough_end_verified_practice_batch,,Modern Math / P&C / Counting,Mixtures and replacement,Hard,MCQ,safe_candidate_ready,medium,formatted M2 as M^2,"A container has 80 litres of pure milk. In each operation, a fixed quantity of x litres is drawn out and replaced with water. After two such operations, the quantity of milk left in the container is exactly 45 litres. Counting the very first operation as operation 1, after how many such operations will the quantity of milk in the container first become less than 20 litres?",4,5,6,7,"### Step 1 After n operations of removing x litres and refilling with water, the milk remaining is Mn = 80 1 -x 80 n. ### Step 2 Given M^2 = 45: 80 1 -x 80 2 = 45, so 1 -x 80 2 = 9 16, giving 1 -x 80 = 3 4. The per - operation retention ratio is r = 3 4. ### Step 3 Compute Mn = 80 ($\frac{3}{4}$)n successively: M^2 = 45; M3 = 45 · 3 4 = 33.75; M4 = 33.75 · 3 4 = 25.3125; M5 = 25.3125 · 3 4 ≈18.984. ### Step 4 M4 > 20 and M5 < 20. The first n for which Mn < 20 is n = 5. ### Step 5 Answer: (B) 5."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q04,cat_quant_tough_end_verified_practice_batch,,Modern Math / P&C / Counting,Compound interest with reinvestment,Medium-Hard,MCQ,safe_candidate_ready,high,,"A sum of Rs. P is invested at 10% per annum compound interest, compounded annually. At the end of year 1, exactly Rs. 2000 is withdrawn and kept aside (not reinvested). The remaining amount continues to grow for two more years at the same rate. At the end of year 3, the sum of the withdrawn money and the final balance equals Rs. 26200. Find P.",Rs. 18000 2,Rs. 20000,Rs. 22000,Rs. 24000,"### Step 1 At end of year 1, amount = 1.1P. Withdraw Rs. 2000; remaining principal for years 2 and 3 is 1.1P -2000. ### Step 2 Two further years at 10% CI: final balance = (1.1P -2000)(1.1)2 = 1.21 (1.1P -2000). ### Step 3 Total (withdrawn + final balance) = 2000 + 1.21(1.1P -2000) = 26200. ### Step 4 Simplify: 1.21·1.1P -1.21·2000+2000 = 26200, i.e. 1.331P -420 = 26200, giving 1.331P = 26620, so P = 26620 1.331 = 20000. ### Step 5 Verify: P = 20000 =>year 1 amount = 22000. Withdraw 2000, balance 20000. After two more years at 10%: 20000 · 1.21 = 24200. Sum = 24200 + 2000 = 26200 ✓. ### Step 6 Answer: (B) Rs. 20000."
GEN_CAT_QUANT_TOUGH_END_VERIFIED_PRACTICE_BATCH_Q12,cat_quant_tough_end_verified_practice_batch,,Modern Math / P&C / Counting,Digit-constraint counting,Hard,MCQ,safe_candidate_ready,high,,A three - digit number N has the property that the number obtained by reversing its digits is exactly 198 more than N. The sum of the digits of N is 14. How many such three - digit numbers N exist?,4,5,6,7,"### Step 1 Let N = 100a + 10b + c with a ∈{1,..., 9}, b, c ∈{0,..., 9}. The reverse is R = 100c + 10b + a. ### Step 2 Condition R -N = 198: 99(c -a) = 198, so c -a = 2. ### Step 3 Condition $a+b$ + c = 14: substituting c = a + 2 gives 2a + b + 2 = 14, so b = 12 -2a. ### Step 4 Bounds. a ≥1 (hundreds digit nonzero); c = a + 2 ≤9 gives a ≤7; b = 12 -2a must satisfy 0 ≤b ≤9: b ≥0 =>a ≤6; b ≤9 =>a ≥1.5, so a ≥2. ### Step 5 Valid a values: a ∈{2, 3, 4, 5, 6}. That is 5 values. ### Step 6 Verify each: a = 2, b = 8, c = 4 =>N = 284; reverse 482 = 284 + 198 ✓. a = 3, b = 6, c = 5 =>N = 365; reverse 563 = 365 + 198 ✓. a = 4, b = 4, c = 6 =>N = 446; reverse 644 = 446 + 198 ✓. a = 5, b = 2, c = 7 =>N = 527; reverse 725 = 527 + 198 ✓. a = 6, b = 0, c = 8 =>N = 608; reverse 806 = 608 + 198 ✓. ### Step 7 Answer: (B) 5."
GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_Q01,cat_quant_verified_practice_batch_01_1,,Modern Math / P&C / Counting,Ratios and linear constraints,Medium-Hard,MCQ,safe_candidate_ready,high,,"A fruit vendor has 212 fruits consisting only of apples, mangoes and oranges. The numbers of apples and mangoes are in the ratio 7: 3. She sells 50 apples, 18 mangoes and exactly half of the oranges. After this, the ratio of unsold apples to unsold oranges is 4: 3. Find the total number of unsold fruits.",96,108,120,132,"### Step 1 Let the numbers of apples and mangoes be 7x and 3x, respectively. ### Step 2 Then the number of oranges is 212 -10x. ### Step 3 Unsold apples = 7x -50. Unsold oranges = 212 -10x 2. ### Step 4 Given 7x -50 (212 -10x)/2 = 4 3. ### Step 5 Hence 3(7x -50) = 2(212 -10x), so 21x -150 = 424 -20x, giving 41x = 574, or x = 14. ### Step 6 Apples = 98, mangoes = 42, oranges = 72. Unsold fruits = (98 -50) + (42 -18) + 36 = 108."
