exam_slug,section,year,slot,paper_code,question_id,question_text,question_type,option_a,option_b,option_c,option_d,correct_answer,detailed_solution,topic,subtopic,archetype,difficulty,source_reference,frequency_weight,probability_score,trend_score,is_free,is_premium,tags
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q02,"If (5.55)x = (0.555)y = 1000, then the value of 1 𝑥−1 𝑦is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,1,1 3,2 3,3 Answer,B,"If (5.55)x = (0.555)y= 1000, then the value of 1 𝑥−1 𝑦is A) 1 B) 𝟏 𝟑 C) 2 3 D) 3 Back to Question Difficulty Level – Topic – Exponents Hard --- PAGE 42 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Progressions,AP/GP sequence problem,Easy,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Algebra, subtopic:Progressions, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q03,"With rectangular axes of coordinates, the number of paths from (1,1) to (8,10) via (4,6), where each step from any point (x, y) is either to (x, y+1) or to (x+1, y), is [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,3920,"With rectangular axes of coordinates, the number of paths from (1,1) to (8,10) via (4,6), where each step from any point (x, y) is either to (x, y+1) or to (x+1, y), is [TITA] Answer : 3920 Back to Question Difficulty Level – Topic – Co- geometry Hard --- PAGE 43 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Geometry,Coordinate Geometry,AP/GP sequence problem,Easy,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Geometry, subtopic:Coordinate Geometry, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q04,"A club has 256 members of whom 144 can play football, 123 can play tennis, and 132 can play cricket. Moreover, 58 members can play both football and tennis, 25 can play both cricket and tennis, while 63 can play both football and cricket. If every member can play at least one game, then the number of members who can play only tennis is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,32,43,38,45 Answer,B,"A club has 256 members of whom 144 can play football, 123 can play tennis, and 132 can play cricket. Moreover, 58 members can play both football and tennis, 25 can play both cricket and tennis, while 63 can play both football and cricket. If every member can play at least one game, then the number of members who can play only tennis is A) 32 B) 43 C) 38 D) 45 Back to Question Difficulty Level – Topic – Set theory Medium --- PAGE 44 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Inequalities,Inequality optimization problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Algebra, subtopic:Inequalities, archetype:Inequality optimization problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q05,"In a circle of radius 11 cm, CD is a diameter and AB is a chord of length 20.5 cm. If AB and CD intersect at a point E inside the circle and CE has length 7 cm, then the difference of the lengths of BE and AE, in cm, is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,1.5,3.5,0.5,2.5 Answer,C,"In a circle of radius 11 cm, CD is a diameter and AB is a chord of length 20.5 cm. If AB and CD intersect at a point E inside the circle and CE has length 7 cm, then the difference of the lengths of BE and AE, in cm, is A) 1.5 B) 3.5 C) 0.5 D) 2.5 Back to Question Difficulty Level – Topic – Circles Medium --- PAGE 45 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Geometry,Circles,Circle tangent/chord problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Geometry, subtopic:Circles, archetype:Circle tangent/chord problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q06,"Meena scores 40% in an examination and after review, even though her score is increased by 50%, she fails by 35 marks. If her post- review score is increased by 20%, she will have 7 marks more than the passing score. The percentage score needed for passing the examination is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,75,80,60,70 Answer,D,"Meena scores 40% in an examination and after review, even though her score is increased by 50%, she fails by 35 marks. If her post-review score is increased by 20%, she will have 7 marks more than the passing score. The percentage score needed for passing the examination is A) 75 B) 80 C) 60 D) 70 Back to Question Difficulty Level – Topic – Percentages Easy --- PAGE 46 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Percentages,Successive percentage change,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Arithmetic, subtopic:Percentages, archetype:Successive percentage change"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q07,"Corners are cut off from an equilateral triangle T to produce a regular hexagon H. Then, the ratio of the area of H to the area of T is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,5 : 6,3 : 4,2 : 3,4 : 5 Answer,C,"Corners are cut off from an equilateral triangle T to produce a regular hexagon H. Then, the ratio of the area of H to the area of T is A) 5 : 6 B) 3 : 4 C) 2 : 3 D) 4 : 5 Back to Question Difficulty Level – Topic – Mensuration Easy --- PAGE 47 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Geometry,Triangles,Ratio sharing problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Geometry, subtopic:Triangles, archetype:Ratio sharing problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q08,"Let T be the triangle formed by the straight line 3x + 5y - 45 = 0 and the coordinate axes. Let the circumcircle of T have radius of length L, measured in the same unit as the coordinate axes. Then, the integer closest to L is [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,9,"Let T be the triangle formed by the straight line 3x + 5y - 45 = 0 and the coordinate axes. Let the circumcircle of T have radius of length L, measured in the same unit as the coordinate axes. Then, the integer closest to L is [TITA] Answer : 9 Back to Question Difficulty Level – Topic – Co-geometry Hard --- PAGE 48 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Geometry,Triangles,AP/GP sequence problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Geometry, subtopic:Triangles, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q09,"For any positive integer n, let f(n) = n(n + 1) if n is even, and f(n) = n + 3 if n is odd. If m is a positive integer such that 8f(m + 1) - f(m) = 2, then m equals [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,10,"For any positive integer n, let f(n) = n(n + 1) if n is even, and f(n) = n + 3 if n is odd. If m is a positive integer such that 8f(m + 1) - f(m) = 2, then m equals [TITA] Answer : 10 Back to Question Difficulty Level – Topic – Functions Medium --- PAGE 49 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Functions,Function value/domain problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Algebra, subtopic:Functions, archetype:Function value/domain problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q10,"If the population of a town is p in the beginning of any year then it becomes 3+2p in the beginning of the next year. If the population in the beginning of 2019 is 1000, then the population in the beginning of 2034 will be Actual CAT 2019 Question Paper online.2IIM.com",MCQ,(1003)15 + 6,(997)15 - 3,(1003)215 - 3,(997)214 + 3 Answer,C,"If the population of a town is p in the beginning of any year then it becomes 3+2p in the beginning of the next year. If the population in the beginning of 2019 is 1000, then the population in the beginning of 2034 will be A) (1003)15 + 6 B) (997)15 - 3 C) (1003)215 - 3 D) (997)214 + 3 Back to Question Difficulty Level – Topic – Progressions Medium --- PAGE 50 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Progressions,AP/GP sequence problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Algebra, subtopic:Progressions, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q11,"A person invested a total amount of Rs 15 lakh. A part of it was invested in a fixed deposit earning 6% annual interest, and the remaining amount was invested in two other deposits in the ratio 2 : 1, earning annual interest at the rates of 4% and 3%, respectively. If the total annual interest income is Rs 76000 then the amount (in Rs lakh) invested in the fixed deposit was [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,9,"A person invested a total amount of Rs 15 lakh. A part of it was invested in a fixed deposit earning 6% annual interest, and the remaining amount was invested in two other deposits in the ratio 2 : 1, earning annual interest at the rates of 4% and 3%, respectively. If the total annual interest income is Rs 76000 then the amount (in Rs lakh) invested in the fixed deposit was [TITA] Answer : 9 Back to Question Easy Difficulty Level – Topic – Simple interest --- PAGE 51 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Simple Interest Compound Interest,Ratio sharing problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Arithmetic, subtopic:Simple Interest Compound Interest, archetype:Ratio sharing problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q12,"The product of two positive numbers is 616. If the ratio of the difference of their cubes to the cube of their difference is 157:3, then the sum of the two numbers is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,50,85,95,58 Answer,A,"The product of two positive numbers is 616. If the ratio of the difference of their cubes to the cube of their difference is 157:3, then the sum of the two numbers is A) 50 B) 85 C) 95 D) 58 Back to Question Medium Difficulty Level – Topic – Number theory --- PAGE 52 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Ratio and Proportion,Ratio sharing problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Arithmetic, subtopic:Ratio and Proportion, archetype:Ratio sharing problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q13,"On selling a pen at 5% loss and a book at 15% gain, Karim gains Rs. 7. If he sells the pen at 5% gain and the book at 10% gain, he gains Rs. 13. What is the cost price of the book in Rupees? Actual CAT 2019 Question Paper online.2IIM.com",MCQ,80,85,100,95 Answer,A,"On selling a pen at 5% loss and a book at 15% gain, Karim gains Rs. 7. If he sells the pen at 5% gain and the book at 10% gain, he gains Rs. 13. What is the cost price of the book in Rupees? A) 80 B) 85 C) 100 D) 95 Back to Question Difficulty Level – Topic – Profit & Loss Easy --- PAGE 53 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Profit and Loss,Profit-loss transaction problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Arithmetic, subtopic:Profit and Loss, archetype:Profit-loss transaction problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q14,"Two cars travel the same distance starting at 10:00 am and 11:00 am, respectively, on the same day. They reach their common destination at the same point of time. If the first car travelled for at least 6 hours, then the highest possible value of the percentage by which the speed of the second car could exceed that of the first car is Actual CAT 2019 Question Paper online.2IIM.com",MCQ,20,10,30,25 Answer,A,"Two cars travel the same distance starting at 10:00 am and 11:00 am, respectively, on the same day. They reach their common destination at the same point of time. If the first car travelled for at least 6 hours, then the highest possible value of the percentage by which the speed of the second car could exceed that of the first car is A) 20 B) 10 C) 30 D) 25 Back to Question Medium Difficulty Level – Topic – Speed,time and distance --- PAGE 54 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Time Speed Distance,Successive percentage change,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Arithmetic, subtopic:Time Speed Distance, archetype:Successive percentage change"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q15,"At their usual efficiency levels, A and B together finish a task in 12 days. If A had worked half as efficiently as she usually does, and B had worked thrice as efficiently as he usually does, the task would have been completed in 9 days. How many days would A take to finish the task if she works alone at her usual efficiency? Actual CAT 2019 Question Paper online.2IIM.com",MCQ,18,12,24,36 Answer,A,"At their usual efficiency levels, A and B together finish a task in 12 days. If A had worked half as efficiently as she usually does, and B had worked thrice as efficiently as he usually does, the task would have been completed in 9 days. How many days would A take to finish the task if she works alone at her usual efficiency? A) 18 B) 12 C) 24 D) 36 Back to Question Difficulty Level – Topic – Work,time Medium --- PAGE 55 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Time and Work,Work-efficiency problem,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Arithmetic, subtopic:Time and Work, archetype:Work-efficiency problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q16,"If a1 + a2 + a3 + …. + an = 3(2n+1 - 2), for every n 1 , then a11 equals [TITA] Answer Actual CAT 2019 Question Paper online.2IIM.com",TITA,,,,,6144,"If a1 + a2 + a3 + …. + an= 3(2n+1 - 2), for every n 1 , then a11 equals [TITA] Answer : 6144 Back to Question Medium Difficulty Level – Topic – Progressions --- PAGE 56 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Algebra,Progressions,AP/GP sequence problem,Easy,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Algebra, subtopic:Progressions, archetype:AP/GP sequence problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q17,The number of the real roots of the equation 2cos (x ( x + 1 ) ) = 2x + 2-x is Actual CAT 2019 Question Paper online.2IIM.com,MCQ,0,Infinite,1,2 Answer,C,The number of the real roots of the equation 2cos (x ( x + 1 ) ) = 2x + 2-x is A) 0 B) Infinite C) 1 D) 2 Back to Question Easy Difficulty Level – Topic – Trigonometry --- PAGE 57 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com,Algebra,Quadratic Equations,Roots and coefficients problem,Easy,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Algebra, subtopic:Quadratic Equations, archetype:Roots and coefficients problem"
cat,QA,2019,Slot 1,CAT_2019_S1_QA,CAT_2019_S1_QA_Q18,"The income of Amala is 20% more than that of Bimala and 20% less than that of Kamala. If Kamala's income goes down by 4% and Bimala's goes up by 10%, then the percentage by which Kamala's income would exceed Bimala's is nearest to Actual CAT 2019 Question Paper online.2IIM.com",MCQ,28,29,31,32 Answer,C,"The income of Amala is 20% more than that of Bimala and 20% less than that of Kamala. If Kamala's income goes down by 4% and Bimala's goes up by 10%, then the percentage by which Kamala's income would exceed Bimala's is nearest to A) 28 B) 29 C) 31 D) 32 Back to Question Medium Difficulty Level – Topic – Percentages --- PAGE 58 --- Actual CAT 2019 Question Paper For more CAT Level questions Click →Questions.2IIM.com online.2IIM.com",Arithmetic,Percentages,Successive percentage change,Medium,data/extracted_text/2019/Slot_1/QA/CAT_2019_Slot_1_QA.txt,,,,true,false,"year:2019, slot:Slot 1, topic:Arithmetic, subtopic:Percentages, archetype:Successive percentage change"
